transaction date,district,transaction type,land shifting total area,num_building,num_land,num_garage,total floor number,building state,main building materials,complete year,building shifting total area,num_room,num_bathroom,compartment,management org,carpark type,carpark shifting area,carpark total price,main building area,subsidiary building area,balcony area,elevator,total ntd,unit ntd
2020-12-04,Neihu District,Land+Building+Garage,9.26,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,107.0,132.94,2,1,1,1,Ramp Plane,41.0,0,53.39,3.45,4.4,1,23000000,173010
2020-11-21,Neihu District,Land+Building,37.82,1,1,0,10.0,Apartment_5to10storey,Reinforced Concrete,84.0,116.94,3,2,1,1,No carpark,0.0,0,77.34,0.0,10.26,1,19600000,167607
2020-11-07,Zhongshan District,Land+Building+Garage,39.43,1,1,1,14.0,Apartment_11storeyorgreater,Reinforced Concrete,87.0,212.14,3,2,1,1,Ramp Plane,0.0,0,129.08,3.29,14.89,1,50060000,235976
2020-11-12,Zhongshan District,Land+Building,3.96,1,1,0,13.0,Apartment_11storeyorgreater,Reinforced Concrete,98.0,44.54,1,1,1,1,No carpark,0.0,0,24.55,3.15,0.0,1,11200000,251459
2020-11-24,Neihu District,Land+Building+Garage,37.28,1,1,2,8.0,Apartment_5to10storey,Reinforced Concrete,94.0,242.76,3,2,1,1,Ramp Plane,66.1,0,106.01,5.76,11.08,1,30380000,125144
2020-12-14,Zhongshan District,Land+Building+Garage,11.95,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,82.3,1,1,1,1,Lifting Plane,18.16,2200000,31.24,1.32,5.59,1,19700000,272841
2020-11-21,Neihu District,Land+Building,34.83,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,73.0,105.85,3,1,1,1,No carpark,0.0,0,71.56,7.13,0.0,1,18500000,174776
2020-11-19,Zhongshan District,Land+Building,7.53,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,75.0,40.6,1,1,1,1,No carpark,0.0,0,26.64,0.0,3.62,1,6380000,157143
2020-11-25,Nangang District,Land+Building+Garage,27.75,1,1,1,18.0,Apartment_11storeyorgreater,Reinforced Concrete,102.0,209.5,3,2,1,1,Ramp Plane,51.95,0,90.23,4.11,9.83,1,33568000,160229
2020-10-06,Xinyi District,Land+Building+Garage,27.17,1,1,2,14.0,Apartment_11storeyorgreater,Reinforced Concrete,106.0,266.39,4,2,1,1,Ramp Plane,66.8,6200000,141.78,12.28,9.14,1,69000000,314645
2020-12-04,Songshan District,Land+Building+Garage,52.08,1,1,3,12.0,Apartment_11storeyorgreater,Reinforced Concrete,80.0,550.76,0,0,0,1,Ramp Plane,119.43,9000000,431.9,61.51,38.54,1,88000000,183154
2020-08-09,Xinyi District,Land+Building,29.75,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,60.0,77.29,2,1,1,0,No carpark,0.0,0,69.35,0.0,7.94,0,16500000,213482
2020-12-02,Shilin District,Land+Building,37.1,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,71.0,145.49,4,2,1,0,No carpark,0.0,0,85.04,49.09,0.0,0,23800000,163585
2020-12-08,Shilin District,Land+Building,273.0,1,1,0,2.0,House,Strengthened Brickwork,64.0,221.46,4,2,1,0,No carpark,0.0,0,221.46,0.0,0.0,0,148644000,671200
2020-12-01,Beitou District,Land+Building+Garage,60.5,1,1,1,6.0,Apartment_5to10storey,Reinforced Concrete,85.0,146.98,3,2,1,1,Ramp Plane,0.0,0,85.87,0.0,10.12,1,12800000,87087
2020-11-08,Beitou District,Land+Building,84.0,1,1,0,2.0,House,Strengthened Brickwork,61.0,93.8,5,3,1,0,No carpark,0.0,0,93.8,0.0,0.0,0,34000000,362473
2020-11-21,Shilin District,Land+Building,32.68,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,69.0,93.08,2,1,1,0,No carpark,0.0,0,78.26,0.0,14.82,0,10400000,111732
2020-10-29,Shilin District,Land+Building,8.55,1,1,0,11.0,Apartment_11storeyorgreater,Reinforced Concrete,70.0,72.03,2,1,1,1,No carpark,0.0,0,53.52,0.0,8.23,1,8000000,111065
2020-11-14,Shilin District,Land+Building,33.75,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,68.0,102.06,3,2,1,0,No carpark,0.0,0,89.5,0.0,2.53,0,13960000,136782
2020-09-27,Beitou District,Land+Building+Garage,39.58,1,1,1,9.0,Apartment_5to10storey,Reinforced Concrete,107.0,245.48000000000002,3,2,1,1,Ramp Plane,39.56,2800000,112.56,12.99,13.03,1,45400000,206876
2020-10-11,Beitou District,Land+Building+Garage,39.58,1,1,1,9.0,Apartment_5to10storey,Reinforced Concrete,107.0,245.48000000000002,3,2,1,1,Ramp Plane,39.56,2600000,112.56,12.99,13.03,1,48250000,221688
2020-12-02,Beitou District,Land+Building,26.67,1,1,0,3.0,Apartment_5storey,Strengthened Brickwork,59.0,57.15,2,1,1,0,No carpark,0.0,0,57.15,0.0,0.0,0,6500000,113736
2020-11-17,Beitou District,Land+Building,50.33,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,75.0,134.25,4,1,1,0,No carpark,0.0,0,110.95,0.0,10.14,0,11000000,81937
2020-11-13,Daan District,Land+Building,33.0,1,3,0,7.0,Apartment_5to10storey,Reinforced Concrete,77.0,153.29000000000002,4,2,1,0,No carpark,0.0,0,122.14,0.62,21.57,1,41280000,269293
2020-11-16,Daan District,Land+Building,4.93,2,3,0,16.0,Apartment_11storeyorgreater,Reinforced Concrete,70.0,67.42,2,1,1,1,No carpark,0.0,0,45.83,0.0,12.16,1,17000000,252151
2020-12-03,ZhongZheng District,,0.0,1,0,1,,Other,,,8.24,0,0,1,0,other,8.24,2500000,0.0,0.0,0.0,0,2500000,
2020-12-03,ZhongZheng District,Land+Building+Garage,68.04,3,1,1,5.0,Apartment_5to10storey,Reinforced Concrete,95.0,249.75,4,2,1,1,other,8.24,2500000,137.98,21.83,21.72,1,49380000,194112
2020-11-18,Wanhua District,Land+Building,9.1,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,64.0,22.94,2,1,1,0,No carpark,0.0,0,22.94,0.0,0.0,0,1556927,67870
2020-11-12,Datong District,Land+Building,11.65,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,73.0,121.99000000000001,2,1,1,1,No carpark,0.0,0,87.85,0.0,12.55,1,19720000,161653
2020-11-12,Datong District,Land+Building,10.81,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,73.0,113.09,2,1,1,1,No carpark,0.0,0,78.51,0.0,15.26,1,18280000,161641
2020-12-15,Datong District,,0.16,1,1,1,15.0,Other,Reinforced Concrete,100.0,19.46,0,0,0,1,Ramp Machinery,0.0,1200000,0.0,0.0,0.0,0,1200000,
2020-12-04,Wanhua District,Land+Building,20.0,1,1,0,2.0,House,Brickwork,32.0,33.08,0,1,1,0,No carpark,0.0,0,33.08,0.0,0.0,0,12500000,377872
2020-11-11,Wanhua District,Land+Building,6.45,1,1,0,13.0,Apartment_11storeyorgreater,Reinforced Concrete,102.0,73.05,2,1,1,1,No carpark,0.0,0,40.56,4.53,1.81,1,15000000,205339
2020-11-22,Wanhua District,Land+Building,20.1,1,3,0,5.0,Apartment_5storey,Reinforced Concrete,66.0,64.65,2,1,1,0,No carpark,0.0,0,53.23,0.0,11.42,0,9700000,150039
2020-11-30,Datong District,Land+Building,17.6,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,,53.47,2,1,1,0,No carpark,0.0,0,44.44,0.0,9.03,0,11680000,218440
2020-11-28,Wanhua District,Land+Building+Garage,9.48,1,2,1,18.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,137.07,2,1,1,1,Ramp Plane,43.22,2500000,53.98,4.13,4.06,1,21180000,199041
2020-11-27,Neihu District,Land+Building+Garage,55.69,1,1,3,14.0,Apartment_11storeyorgreater,Reinforced Concrete,97.0,370.68,4,2,1,1,Ramp Plane,135.81,7500000,140.24,3.15,14.63,1,57360000,212288
2020-11-28,Neihu District,Land+Building+Garage,29.54,1,1,1,12.0,Apartment_11storeyorgreater,Reinforced Concrete,103.0,192.95,2,2,1,1,Ramp Plane,41.56,2500000,93.75,3.22,8.81,1,39000000,241099
2020-11-12,Zhongshan District,Land+Building,5.92,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,95.0,23.17,1,1,1,1,No carpark,0.0,0,13.22,0.59,1.57,1,5200000,224428
2020-12-07,Zhongshan District,Land+Building,25.0,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,70.0,84.83,3,2,1,0,No carpark,0.0,0,73.56,0.0,11.27,0,16100000,189791
2020-11-23,Beitou District,Land+Building+Garage,16.22,1,1,1,9.0,Apartment_5to10storey,Reinforced Concrete,104.0,128.74,2,1,1,1,Ramp Plane,45.44,2500000,50.81,3.35,4.65,1,17600000,181273
2020-12-03,Nangang District,Land+Building+Garage,119.94,1,1,2,13.0,,Reinforced Concrete,79.0,614.01,0,0,0,1,Ramp Plane,0.0,0,466.7,0.0,51.74,0,74600000,121496
2020-12-20,Nangang District,,1.34,1,1,1,11.0,Other,Reinforced Concrete,95.0,1.26,0,0,1,1,Tower,0.0,1300000,0.0,0.0,0.0,0,1300000,
2020-11-04,Songshan District,Land+Building,18.22,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,105.0,76.19,0,1,1,1,No carpark,0.0,0,38.22,0.0,6.69,1,15000000,196876
2020-11-22,Songshan District,Land+Building,21.31,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,71.0,112.09,3,2,1,1,No carpark,0.0,0,89.58,0.0,12.55,1,19700000,175752
2020-12-15,Zhongshan District,Land+Building,5.39,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,66.0,31.990000000000002,1,1,1,1,No carpark,0.0,0,23.56,0.0,2.92,1,5300000,165677
2020-12-07,Zhongshan District,Land+Building,10.93,1,1,0,5.0,Apartment_5to10storey,Reinforced Concrete,100.0,45.1,1,1,1,1,No carpark,0.0,0,20.82,3.22,3.88,1,9300000,206208
2020-12-07,Zhongshan District,Land+Building+Garage,13.46,1,1,1,5.0,Apartment_5to10storey,Reinforced Concrete,79.0,53.98,1,1,1,1,Lifting Plane,11.36,0,35.37,7.99,0.0,1,10500000,194516
2020-11-15,Neihu District,Land+Building,43.56,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,78.0,126.44,3,2,1,1,No carpark,0.0,0,98.44,0.69,14.73,0,18800000,148687
2020-11-30,Neihu District,Land+Building+Garage,88.04,1,4,1,4.0,House,Reinforced Concrete,77.0,237.43,6,3,1,1,other,65.31,2000000,138.45,25.95,5.26,0,29800000,161515
2020-12-01,Neihu District,Land+Building+Garage,45.88,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,100.0,144.89,3,2,1,1,Ramp Machinery,17.59,1500000,79.91,11.82,4.6,1,26360000,195287
2020-11-08,Neihu District,Land+Building,26.3,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,72.0,75.81,3,2,1,0,No carpark,0.0,0,64.26,1.44,0.0,0,17500000,230840
2020-11-30,Zhongshan District,Land+Building,4.6,1,1,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,98.0,77.33,2,1,1,1,No carpark,0.0,0,39.67,0.41,3.11,1,15800000,204319
2020-09-28,Neihu District,Land+Building+Garage,190.54,3,1,6,7.0,Apartment_5to10storey,Reinforced Concrete,87.0,1078.25,6,0,1,1,Ramp Plane,221.58,8050000,601.62,0.0,0.0,1,116888800,127049
2020-11-04,Zhongshan District,Land+Building+Garage,6.2,1,4,1,6.0,Apartment_5to10storey,Reinforced Concrete,85.0,63.47,1,1,1,1,Lifting Plane,0.0,0,19.01,0.0,5.33,1,7500000,118166
2020-12-17,Zhongshan District,Land+Building,29.33,1,1,0,3.0,Apartment_5storey,Strengthened Brickwork,,65.01,2,1,1,0,No carpark,0.0,0,65.01,0.0,0.0,0,14500000,223043
2020-12-05,Beitou District,Land+Building,15.76,1,4,0,10.0,Apartment_5to10storey,Reinforced Concrete,84.0,34.17,1,1,1,1,No carpark,0.0,0,20.4,1.05,3.06,1,3480000,101844
2020-09-21,Shilin District,Land+Building,40.4,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,68.0,153.05,0,1,1,0,No carpark,0.0,0,92.36,0.0,16.44,0,69800000,456060
2020-10-24,Shilin District,Land+Building,22.95,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,74.0,164.49,3,2,1,1,No carpark,0.0,0,120.76,0.0,22.2,1,15100000,91799
2020-11-16,Shilin District,Land+Building,35.39,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,74.0,280.33,0,2,1,0,No carpark,0.0,0,102.59,155.56,4.06,1,46680000,166518
2020-11-17,Beitou District,Land+Building,37.25,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,67.0,133.51,2,2,1,0,No carpark,0.0,0,121.95,0.0,11.56,0,16680000,124934
2020-11-30,Shilin District,Land+Building,30.88,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,70.0,94.55,3,1,1,0,No carpark,0.0,0,79.8,8.79,5.96,0,13000000,137493
2020-10-22,Daan District,Land+Building,5.28,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,,58.42,1,1,1,1,No carpark,0.0,0,42.31,0.0,7.38,1,14000000,239644
2020-11-22,Daan District,Land+Building,21.5,1,1,0,10.0,Apartment_5to10storey,Reinforced Concrete,71.0,148.04,5,2,1,1,No carpark,0.0,0,103.81,0.0,16.13,1,38000000,256687
2020-12-20,Daan District,,2.69,1,2,1,14.0,Other,Reinforced Concrete,68.0,29.86,0,0,1,1,Ramp Plane,0.0,2150000,0.0,0.0,0.0,0,2150000,
2020-12-03,Daan District,Land+Building,10.41,1,1,0,9.0,Apartment_5to10storey,Reinforced Concrete,,79.85,3,1,1,1,No carpark,0.0,0,68.44,0.0,0.0,1,19000000,237946
2020-11-06,Daan District,Land+Building,64.4,1,1,0,4.0,Apartment_5storey,Strengthened Brickwork,58.0,168.99,4,2,1,0,No carpark,0.0,0,168.99,0.0,0.0,0,41880000,247825
2020-12-03,Daan District,Land+Building,17.76,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,,154.16,2,1,1,1,No carpark,0.0,0,125.61,0.0,0.0,1,40000000,259471
2020-11-14,Daan District,Land+Building,39.5,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,107.47,2,2,1,0,No carpark,0.0,0,107.47,0.0,0.0,0,19500000,181446
2020-12-04,Daan District,,0.33,1,1,1,14.0,Other,Steel Reinforced Concrete,90.0,12.56,0,0,1,1,Tower,12.55,1500000,0.0,0.0,0.0,0,1500000,
2020-10-22,Daan District,,0.0,1,0,1,11.0,Other,Reinforced Concrete,71.0,38.32,0,0,1,1,Ramp Plane,0.0,3000000,0.0,0.0,0.0,0,3000000,
2020-10-29,Daan District,Land+Building,13.44,1,2,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,,142.56,6,1,1,1,No carpark,0.0,0,116.52,0.0,9.4,1,36180000,253788
2020-11-14,Beitou District,Land+Building,48.89,1,1,0,6.0,Apartment_5to10storey,Reinforced Concrete,62.0,165.08,4,2,1,0,No carpark,0.0,0,165.08,0.0,0.0,1,11200000,67846
2020-11-08,Beitou District,Land+Building+Garage,42.27,1,1,2,9.0,Apartment_5to10storey,Reinforced Concrete,104.0,235.87,4,2,1,1,Lifting Plane,45.86,3500000,106.95,6.37,14.59,1,40800000,196305
2020-11-14,Beitou District,Land+Building,34.3,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,69.0,95.12,3,1,1,0,No carpark,0.0,0,82.61,12.51,0.0,0,17350000,182401
2020-11-22,Shilin District,Land+Building+Garage,29.55,1,1,1,16.0,Apartment_11storeyorgreater,Reinforced Concrete,86.0,163.53,3,2,1,1,Ramp Plane,0.0,0,94.99,1.44,10.66,1,29300000,179172
2020-11-26,Beitou District,Land+Building,8.18,1,1,0,9.0,Apartment_5to10storey,Reinforced Concrete,87.0,68.72999999999999,2,1,1,1,No carpark,0.0,0,46.06,0.0,6.99,1,10980000,159756
2020-11-09,Beitou District,Land+Building,44.97,1,2,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,102.0,195.33999999999997,3,2,1,1,No carpark,0.0,0,103.63,0.0,14.5,1,34000000,174055
2020-12-15,Shilin District,Land+Building,33.08,1,4,0,5.0,Apartment_5storey,Reinforced Concrete,69.0,105.53,3,2,1,0,No carpark,0.0,0,91.66,0.0,13.87,0,12000000,113712
2020-12-04,Shilin District,Land+Building,42.67,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,68.0,114.47,3,2,1,0,No carpark,0.0,0,103.64,10.83,0.0,0,15400000,134533
2020-11-30,Zhongshan District,Land+Building+Garage,15.17,1,1,1,10.0,Apartment_5to10storey,Reinforced Concrete,100.0,128.28,1,1,1,1,Lifting Machinery,0.0,0,40.65,3.23,6.03,1,21490000,167524
2020-09-19,Zhongshan District,Land+Building,7.42,1,1,0,13.0,Apartment_11storeyorgreater,Reinforced Concrete,71.0,58.93000000000001,2,2,1,1,No carpark,0.0,0,40.94,0.0,8.08,1,8910000,151222
2020-09-29,Zhongshan District,Land+Building,43.06,1,1,0,15.0,Apartment_11storeyorgreater,Reinforced Concrete,96.0,181.38,2,2,1,1,No carpark,0.0,0,116.56,3.19,9.06,1,67500000,372147
2020-10-31,Zhongshan District,Land+Building+Garage,39.34,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,103.0,177.41000000000003,3,2,1,1,Ramp Plane,23.04,3000000,84.83,2.93,15.25,1,46000000,278552
2020-10-30,Zhongshan District,Land+Building,12.71,1,1,0,8.0,Apartment_5to10storey,Reinforced Concrete,65.0,121.0,0,0,0,1,No carpark,0.0,0,74.7,31.5,0.0,1,30000000,247934
2020-12-10,Zhongshan District,Land+Building,6.13,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,73.0,37.58,0,0,0,0,No carpark,0.0,0,25.49,0.0,3.19,1,5607000,149202
2020-11-27,Neihu District,Land+Building+Garage,38.09,1,1,2,13.0,Apartment_11storeyorgreater,Reinforced Concrete,80.0,213.23000000000002,6,3,1,1,Ramp Machinery,34.64,3000000,172.26,4.14,15.4,1,34500000,176382
2020-09-06,Neihu District,Land+Building+Garage,60.58,1,1,2,14.0,Apartment_11storeyorgreater,Reinforced Concrete,99.0,338.26,3,3,1,1,Ramp Plane,70.42,5000000,157.65,12.9,13.62,1,62500000,214680
2020-10-24,Neihu District,Land+Building,10.36,1,1,0,21.0,Apartment_11storeyorgreater,Reinforced Concrete,86.0,60.349999999999994,2,1,1,1,No carpark,0.0,0,32.84,3.87,4.52,1,14260000,236288
2020-11-21,Zhongshan District,Land+Building+Garage,12.76,1,1,1,16.0,Apartment_11storeyorgreater,Reinforced Concrete,85.0,79.72,2,1,1,1,Ramp Plane,0.0,2500000,30.55,1.15,3.8,1,14200000,178123
2020-11-13,Xinyi District,Land+Building,31.67,1,1,0,5.0,Apartment_5to10storey,Reinforced Concrete,81.0,146.93,3,2,1,0,No carpark,0.0,0,116.99,0.37,13.54,1,6800000,46281
2020-11-23,Songshan District,Land+Building,46.78,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,,126.0,3,2,1,0,No carpark,0.0,0,110.94,0.0,15.06,0,23700000,188095
2020-12-09,Xinyi District,Land+Building,22.23,1,1,0,6.0,Apartment_5to10storey,Reinforced Concrete,77.0,41.66,4,2,1,0,No carpark,0.0,0,27.61,0.16,3.72,1,5600000,134454
2020-12-04,Nangang District,Land+Building,9.5,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,29.43,2,1,1,0,No carpark,0.0,0,29.43,0.0,0.0,0,4200000,142712
2020-11-17,Xinyi District,Land+Building,29.04,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,78.0,124.1,3,2,1,1,No carpark,0.0,0,81.02,0.0,9.14,0,21680000,174698
2020-11-29,Xinyi District,Land+Building,38.12,1,1,0,13.0,Apartment_11storeyorgreater,Reinforced Concrete,94.0,160.45,3,2,1,1,No carpark,0.0,0,88.45,0.0,8.82,1,33000000,205672
2020-11-17,Songshan District,Land+Building,4.95,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,86.0,43.760000000000005,1,1,1,1,No carpark,0.0,0,27.82,0.0,4.45,1,11000000,251371
2020-11-16,Xinyi District,Land+Building,25.5,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,62.0,80.12,3,1,1,0,No carpark,0.0,0,69.3,0.0,10.82,0,8000000,99850
2020-11-20,Zhongshan District,Land+Building+Garage,5.67,1,1,1,16.0,Apartment_11storeyorgreater,Reinforced Concrete,88.0,115.63,2,1,1,1,Ramp Machinery,18.4,1500000,59.35,0.0,9.98,1,22450000,215468
2020-12-07,Zhongshan District,Land+Building,28.0,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,63.0,72.47,0,0,0,0,No carpark,0.0,0,72.47,0.0,0.0,0,27000000,372568
2020-12-06,Datong District,Land+Building,109.17,8,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,71.0,571.72,14,14,1,0,No carpark,0.0,0,425.34,30.55,28.09,1,66013465,115465
2020-12-06,Datong District,Land+Building,115.7,10,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,71.0,627.61,18,18,1,0,No carpark,0.0,0,450.36,0.0,84.27,1,64670415,103042
2020-12-06,Datong District,Land+Building,77.13,6,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,71.0,418.41,12,12,1,0,No carpark,0.0,0,300.24,0.0,56.18,1,44316120,105916
2020-11-25,Datong District,Land+Building,11.43,1,1,0,6.0,Apartment_5to10storey,Reinforced Concrete,83.0,82.35,0,0,0,0,No carpark,0.0,0,57.5,1.28,16.88,1,14800000,179721
2020-12-01,Wanhua District,Land+Building,15.24,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,70.0,77.58,3,1,1,0,No carpark,0.0,0,65.2,0.0,12.38,0,8720000,112400
2020-11-29,Wanhua District,Land+Building,26.49,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,71.0,99.89,3,1,1,1,No carpark,0.0,0,69.63,0.0,6.0,1,14800000,148163
2020-11-18,Datong District,Land+Building,18.83,1,1,0,5.0,Apartment_5to10storey,Reinforced Concrete,62.0,86.2,3,1,1,0,No carpark,0.0,0,81.68,0.0,0.0,1,9650000,111949
2020-10-15,Wanhua District,Land+Building+Garage,15.14,1,1,1,19.0,Apartment_11storeyorgreater,Reinforced Concrete,106.0,209.87,4,2,1,1,Ramp Plane,27.86,2550000,119.24,4.11,7.76,1,37740000,193341
2020-09-28,Wanhua District,Land+Building+Garage,9.25,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,100.0,135.93,3,2,1,1,Ramp Machinery,11.43,0,72.47,1.9,9.08,1,24600000,180976
2020-11-23,Wanhua District,Land+Building,13.11,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,72.0,101.66,4,2,1,1,No carpark,0.0,0,71.62,0.0,17.33,1,13800000,135747
2020-11-30,Wenshan District,Land+Building,35.0,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,99.99,3,2,1,0,No carpark,0.0,0,83.46,0.0,16.53,0,15000000,150015
2020-11-22,Wenshan District,Land+Building,40.25,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,107.21,3,2,1,0,No carpark,0.0,0,77.18,30.03,0.0,0,23880000,222740
2020-11-25,ZhongZheng District,Land+Building,9.61,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,71.0,124.35,4,2,1,1,No carpark,0.0,0,90.41,0.0,9.62,1,24000000,193004
2020-11-12,Wenshan District,Land+Building,120.0,1,1,0,2.0,House,Strengthened Brickwork,,156.86,0,0,0,0,No carpark,0.0,0,150.02,3.42,3.42,0,25000000,159378
2020-10-26,Daan District,Land+Building,19.39,1,1,0,19.0,Apartment_11storeyorgreater,Reinforced Concrete,74.0,101.27,3,1,1,1,No carpark,0.0,0,68.66,1.56,4.72,1,12000000,118507
2020-09-17,Beitou District,Land+Building+Garage,30.98,1,1,2,18.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,288.6,4,2,1,1,Ramp Plane,76.34,5500000,121.77,5.96,10.6,1,44150000,182088
2020-11-12,Beitou District,Land+Building+Garage,47.6,1,1,2,9.0,Apartment_5to10storey,Reinforced Concrete,107.0,309.27,3,2,1,1,Ramp Plane,82.1,4470000,134.01,3.56,15.61,1,51120000,205353
2020-11-12,Beitou District,Land+Building+Garage,48.6,1,1,2,9.0,Apartment_5to10storey,Reinforced Concrete,107.0,309.18,3,2,1,1,Ramp Plane,82.1,5300000,136.88,3.56,12.65,1,55000000,218866
2020-11-28,Beitou District,Land+Building,27.0,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,64.0,78.88,2,1,1,0,No carpark,0.0,0,78.88,0.0,0.0,0,5400000,68458
2020-12-18,Beitou District,,0.35,1,1,3,14.0,Other,Reinforced Concrete,96.0,65.97999999999999,0,0,1,0,Ramp Machinery,65.82,2000000,0.0,0.0,0.0,0,2000000,
2020-11-12,Shilin District,Land+Building+Garage,157.24,2,1,3,6.0,Apartment_5to10storey,Reinforced Concrete,105.0,445.98,4,4,1,1,Ramp Plane,113.71,6000000,176.32,9.64,20.98,1,69000000,189605
2020-11-26,Xinyi District,Land+Building,9.33,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,73.0,87.05000000000001,2,1,1,1,No carpark,0.0,0,65.78,0.0,7.09,1,17110000,196554
2020-10-20,Songshan District,Land+Building,25.23,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,73.0,102.35,4,2,1,0,No carpark,0.0,0,93.03,9.32,0.0,0,31500000,307767
2020-11-20,Xinyi District,Land+Building+Garage,19.83,1,2,1,12.0,Apartment_11storeyorgreater,Reinforced Concrete,72.0,125.11,3,1,1,1,Ground Floor,0.0,0,80.2,0.0,12.46,1,25000000,199824
2020-11-22,Nangang District,Land+Building,26.1,1,7,0,5.0,Apartment_5storey,Reinforced Concrete,,95.54,6,2,1,0,No carpark,0.0,0,86.34,0.0,9.2,0,11850000,124032
2020-11-13,Xinyi District,Land+Building,29.98,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,78.0,121.67,3,2,1,0,No carpark,0.0,0,85.23,0.0,9.93,0,22500000,184926
2020-11-14,Songshan District,Land+Building+Garage,6.33,1,1,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,95.0,71.4,1,1,1,1,Ramp Machinery,0.0,0,33.28,0.67,3.37,1,17500000,245098
